"date","year","month","swei_basin_avg","swe_raw_mm","swe_smoothed_mm"
2000-11-01,2000,11,-1.02052332746523,44.7951522387359,48.0510294188433
2000-12-01,2000,12,-1.14781018091201,88.3145045517083,95.3145776077819
2001-01-01,2001,1,-1.23212629505892,152.834076032901,144.818595975463
2001-02-01,2001,2,-1.28304071173336,193.30720734178,187.617212309873
2001-03-01,2001,3,-1.06823478356984,216.710353554938,215.238464406459
2001-04-01,2001,4,-0.690977736276769,235.697832322658,218.283273223648
2001-05-01,2001,5,-0.232547253597096,202.441633793346,183.275214412756
2001-06-01,2001,6,0.141069782207443,111.686177122264,116.827877541831
2001-07-01,2001,7,0.766901928516136,36.3558217098838,50.7139438574973
2001-08-01,2001,8,0.439823950059544,4.0998327403439,13.5598573071218
2001-09-01,2001,9,1.14433625012101,0.223917471137561,8.37474199962696
2001-10-01,2001,10,1.16450158524538,20.8004757873994,47.5783834082939
2001-11-01,2001,11,1.03394681890208,121.710756966345,112.804908800245
2001-12-01,2001,12,0.798445809895599,195.90349364699,189.697919334087
2002-01-01,2002,1,0.573794415533638,251.479507388925,254.569339672525
2002-02-01,2002,2,0.50273684396344,316.325017981661,307.428510963867
2002-03-01,2002,3,0.779765636761461,354.481007521015,358.624724417601
2002-04-01,2002,4,0.985275352861756,405.068147750128,360.184459160444
2002-05-01,2002,5,1.16601040088895,321.004222210189,289.516072922582
2002-06-01,2002,6,1.24178321899967,142.475848807428,170.324606007104
2002-07-01,2002,7,1.34212365724718,47.4937470036939,66.4538942781606
2002-08-01,2002,8,0.79988391361108,9.39208702335979,19.3344333715606
2002-09-01,2002,9,-0.838311308735262,1.11746608762813,4.00582092846047
2002-10-01,2002,10,-1.34826637056724,1.5079096743935,8.86530386176623
2002-11-01,2002,11,-2.05756855555591,23.9705358232771,26.7762181752905
2002-12-01,2002,12,-2.12238836990168,54.850209028201,60.9960062063627
2003-01-01,2003,1,-2.04883325692182,104.16727376761,106.014084397701
2003-02-01,2003,2,-1.83343084009948,159.024770397291,154.002774429003
2003-03-01,2003,3,-1.53157591611543,198.816279122106,190.463628984035
2003-04-01,2003,4,-1.10478410431338,213.549837432708,187.446430113879
2003-05-01,2003,5,-0.844047779990644,149.973173786823,138.622624135157
2003-06-01,2003,6,-0.418484166030329,52.3448611859391,70.5876489828902
2003-07-01,2003,7,-0.401521658232707,9.4449119759084,20.612759299346
2003-08-01,2003,8,-0.0596479420062415,0.0485047361904517,3.28835628385233
2003-09-01,2003,9,-0.367377399681497,0.371652139458142,2.38591626772008
2003-10-01,2003,10,-0.565742899560517,6.73759192751165,12.9462224598616
2003-11-01,2003,11,-0.727262094974121,31.729423312615,42.9703769030527
2003-12-01,2003,12,-1.04338600237864,90.4441154690315,86.8264368004667
2004-01-01,2004,1,-1.14074090452223,138.305771619754,139.248086296725
2004-02-01,2004,2,-1.18885383113464,188.994371801391,182.967380373898
2004-03-01,2004,3,-1.33431511840027,221.60199770055,197.417912527035
2004-04-01,2004,4,-1.49841271325048,181.657368079164,163.27867133476
2004-05-01,2004,5,-1.66160848208147,86.5766482245653,96.8190912614789
2004-06-01,2004,6,-1.53770276148795,22.2232574807074,36.4184287954791
2004-07-01,2004,7,-1.51631889299438,0.455380681164581,7.55954963919911
2004-08-01,2004,8,-0.546498160171107,1.07557253730028e-05,0.388426290717639
2004-09-01,2004,9,0.280641988840621,0.709887435262962,2.00588382475557
2004-10-01,2004,10,0.476618386993875,5.30775328327839,26.9219753835833
2004-11-01,2004,11,0.0910817742153429,74.7482854322084,73.1215393334104
2004-12-01,2004,12,-0.150226127966374,139.308579284744,134.995082864785
2005-01-01,2005,1,-0.376996354383456,190.928383877403,196.381901937818
2005-02-01,2005,2,-0.587890683589754,258.908742651306,240.81417831064
2005-03-01,2005,3,-0.712170003690949,272.60540840321,270.337372097057
2005-04-01,2005,4,-1.05447152895618,279.497965236654,234.74215186429
2005-05-01,2005,5,-1.1050980756357,152.123081953006,160.203466040947
2005-06-01,2005,6,-1.30476408480929,48.9893509331801,69.8013281762451
2005-07-01,2005,7,-1.25598823848887,8.29155164254937,19.1302164057044
2005-08-01,2005,8,-0.505441841175368,0.109746641383733,2.87165478456986
2005-09-01,2005,9,-0.0111765899277773,0.213666069776492,5.05314454896906
2005-10-01,2005,10,-0.570061981837025,14.836020935747,23.1587753359636
2005-11-01,2005,11,-1.5718466784261,54.4266390023674,48.9772547257375
2005-12-01,2005,12,-1.64526846257788,77.6691042390981,91.3706853574977
2006-01-01,2006,1,-1.63152599197846,142.016312831028,140.454561588858
2006-02-01,2006,2,-1.46070816438431,201.678267696448,191.292215807794
2006-03-01,2006,3,-1.36539046405696,230.182066895908,214.590828321133
2006-04-01,2006,4,-1.24972954397509,211.912150371045,197.938556161242
2006-05-01,2006,5,-1.19814073110277,151.721451216772,138.286675028534
2006-06-01,2006,6,-0.943717084388515,51.2264234977856,70.0433921495277
2006-07-01,2006,7,-1.01190026101534,7.18230173402562,19.4901057652065
2006-08-01,2006,8,-0.698403526308509,0.0615920638082021,2.47181427907028
