"Date","Year","Month","Basin_Mean","Basin_Median","Basin_Min","Basin_Max","Basin_SD","Valid_Pixels","Total_Pixels","Coverage_Pct","Date_formatted"
"2024-03",2024,3,2.567,3.818,-4.317,4.373,3.012,863,863,100,2024-03-01
"2024-04",2024,4,2.243,3.297,-3.911,3.965,2.678,863,863,100,2024-04-01
"2024-05",2024,5,1.668,2.447,-3.461,3.568,2.125,863,863,100,2024-05-01
"2024-06",2024,6,0.858,1.258,-1.954,2.311,1.194,863,863,100,2024-06-01
"2024-07",2024,7,0.889,1.358,-2.071,2.17,1.264,863,863,100,2024-07-01
"2024-08",2024,8,0.721,1.193,-2.074,2.006,1.2,863,863,100,2024-08-01
"2024-09",2024,9,0.136,0.209,-1.095,1.136,0.509,863,863,100,2024-09-01
"2024-10",2024,10,-0.206,-0.213,-0.862,0.619,0.252,863,863,100,2024-10-01
"2024-11",2024,11,-0.345,-0.437,-1.082,1.023,0.469,863,863,100,2024-11-01
"2024-12",2024,12,-0.392,-0.446,-1.652,1.371,0.731,863,863,100,2024-12-01
"2025-01",2025,1,-0.164,-0.099,-1.192,0.956,0.452,863,863,100,2025-01-01
"2025-02",2025,2,-0.026,0.069,-0.895,0.581,0.332,863,863,100,2025-02-01
"2025-03",2025,3,-0.06,-0.002,-0.83,0.754,0.327,863,863,100,2025-03-01
"2025-04",2025,4,0.073,0.051,-0.645,0.696,0.286,863,863,100,2025-04-01
"2025-05",2025,5,-0.007,0.023,-0.639,0.619,0.213,863,863,100,2025-05-01
"2025-06",2025,6,0.284,0.451,-1.096,1.004,0.483,863,863,100,2025-06-01
"2025-07",2025,7,0.394,0.651,-1.18,1.247,0.647,863,863,100,2025-07-01
"2025-08",2025,8,0.379,0.606,-1.36,1.186,0.629,863,863,100,2025-08-01
"2025-09",2025,9,0.217,0.315,-1.266,1.191,0.556,863,863,100,2025-09-01
"2025-10",2025,10,0.202,0.215,-1.482,1.378,0.626,863,863,100,2025-10-01
"2025-11",2025,11,0.277,0.258,-1.601,1.618,0.727,863,863,100,2025-11-01
"2025-12",2025,12,-0.379,-0.335,-1.602,1.484,0.642,863,863,100,2025-12-01
