Date,Parameter,Level_m,Symbol
2021-06-27,Level,2.72900009155273,NA
2021-06-28,Level,2.72499990463257,NA
2021-06-29,Level,2.72199988365173,NA
2021-06-30,Level,2.73000001907349,NA
2021-07-01,Level,2.71700000762939,NA
2021-07-02,Level,2.70700001716614,NA
2021-07-03,Level,2.6800000667572,NA
2021-07-04,Level,2.66400003433228,NA
2021-07-05,Level,2.65300011634827,NA
2021-07-06,Level,2.6340000629425,NA
2021-07-07,Level,2.625,NA
2021-07-08,Level,2.61400008201599,NA
2021-07-09,Level,2.59100008010864,NA
2021-07-10,Level,2.58200001716614,NA
2021-07-11,Level,2.57100009918213,NA
2021-07-12,Level,2.54099988937378,NA
2021-07-13,Level,2.52600002288818,NA
2021-07-14,Level,2.51200008392334,NA
2021-07-15,Level,2.48799991607666,NA
2021-07-16,Level,2.45700001716614,NA
2021-07-17,Level,2.43799996376038,NA
2021-07-18,Level,2.42300009727478,NA
2021-07-19,Level,2.40799999237061,NA
2021-07-20,Level,2.38899993896484,NA
2021-07-21,Level,2.37700009346008,NA
2021-07-22,Level,2.36199998855591,NA
2021-07-23,Level,2.32500004768372,NA
2021-07-24,Level,2.30900001525879,NA
2021-07-25,Level,2.29299998283386,NA
2021-07-26,Level,2.27699995040894,NA
2021-07-27,Level,2.25600004196167,NA
2021-07-28,Level,2.23799991607666,NA
2021-07-29,Level,2.21199989318848,NA
2021-07-30,Level,2.19300007820129,NA
2021-07-31,Level,2.17000007629395,NA
2021-08-01,Level,2.1470000743866,NA
2021-08-02,Level,2.12100005149841,NA
2021-08-03,Level,2.1010000705719,NA
2021-08-04,Level,2.07800006866455,NA
2021-08-05,Level,2.07100009918213,NA
2021-08-06,Level,2.04800009727478,NA
2021-08-07,Level,2.02699995040894,NA
2021-08-08,Level,1.99500000476837,NA
2021-08-09,Level,1.98399996757507,NA
2021-08-10,Level,1.95500004291534,NA
2021-08-11,Level,1.94200003147125,NA
2021-08-12,Level,1.89300000667572,NA
2021-08-13,Level,1.87000000476837,NA
2021-08-14,Level,1.85000002384186,NA
2021-08-15,Level,1.8400000333786,NA
2021-08-16,Level,1.81099998950958,NA
2021-08-17,Level,1.77499997615814,NA
2021-08-18,Level,1.76300001144409,NA
2021-08-19,Level,1.73599994182587,NA
2021-08-20,Level,1.70899999141693,NA
2021-08-21,Level,1.68599998950958,NA
2021-08-22,Level,1.68299996852875,NA
2021-08-23,Level,1.65499997138977,NA
2021-08-24,Level,1.62800002098083,NA
2021-08-25,Level,1.61099994182587,NA
2021-08-26,Level,1.59500002861023,NA
2021-08-27,Level,1.58800005912781,NA
2021-08-28,Level,1.55999994277954,NA
2021-08-29,Level,1.55200004577637,NA
2021-08-30,Level,1.53400003910065,NA
2021-08-31,Level,1.52199995517731,NA
2021-09-01,Level,1.47800004482269,NA
2021-09-02,Level,1.46000003814697,NA
2021-09-03,Level,1.43700003623962,NA
2021-09-04,Level,1.40299999713898,NA
2021-09-05,Level,1.41299998760223,NA
2021-09-06,Level,1.38699996471405,NA
2021-09-07,Level,1.36500000953674,NA
2021-09-08,Level,1.35800004005432,NA
2021-09-09,Level,1.33299994468689,NA
2021-09-10,Level,1.31700003147125,NA
2021-09-11,Level,1.30999994277954,NA
2021-09-12,Level,1.28799998760223,NA
2021-09-13,Level,1.26600003242493,NA
2021-09-14,Level,1.26900005340576,NA
2021-09-15,Level,1.28199994564056,NA
2021-09-16,Level,1.22000002861023,NA
2021-09-17,Level,1.17799997329712,NA
2021-09-18,Level,1.17400002479553,NA
2021-09-19,Level,1.17499995231628,NA
2021-09-20,Level,1.13100004196167,NA
2021-09-21,Level,1.12899994850159,NA
2021-09-22,Level,1.1599999666214,NA
2021-09-23,Level,1.10800004005432,NA
2021-09-24,Level,1.09099996089935,NA
2021-09-25,Level,1.07599997520447,NA
2021-09-26,Level,1.07599997520447,NA
2021-09-27,Level,1.06900000572205,NA
2021-09-28,Level,1.06700003147125,NA
2021-09-29,Level,1.03199994564056,NA
2021-09-30,Level,1.03100001811981,NA
2021-10-01,Level,1.02999997138977,NA
2021-10-02,Level,1.01900005340576,NA
2021-10-03,Level,1.02799999713898,NA
2021-10-04,Level,0.995999991893768,NA
2021-10-05,Level,1.00100004673004,NA
2021-10-06,Level,0.996999979019165,NA
2021-10-07,Level,0.975000023841858,NA
2021-10-08,Level,0.96399998664856,NA
2021-10-09,Level,0.961000025272369,NA
2021-10-10,Level,0.980000019073486,NA
2021-10-11,Level,0.944000005722046,NA
2021-10-12,Level,0.899999976158142,NA
2021-10-13,Level,0.912999987602234,NA
2021-10-14,Level,0.912000000476837,NA
2021-10-15,Level,0.916000008583069,NA
2021-10-16,Level,0.930000007152557,NA
2021-10-17,Level,0.934000015258789,NA
2021-10-18,Level,0.908999979496002,NA
2021-10-19,Level,0.902999997138977,NA
2021-10-20,Level,0.903999984264374,NA
2021-10-21,Level,0.878000020980835,NA
2021-10-22,Level,0.885999977588654,NA
2021-10-23,Level,0.889999985694885,NA
2021-10-24,Level,0.894999980926514,NA
2021-10-25,Level,0.906000018119812,NA
2021-10-26,Level,0.894999980926514,NA
2021-10-27,Level,0.90499997138977,NA
2021-10-28,Level,0.91100001335144,NA
2021-10-29,Level,0.930999994277954,NA
2021-10-30,Level,0.89300000667572,NA
2021-10-31,Level,0.885999977588654,NA
2021-11-01,Level,0.88400000333786,NA
2021-11-02,Level,0.874000012874603,NA
2021-11-03,Level,0.874000012874603,NA
2021-11-04,Level,0.897000014781952,NA
2021-11-05,Level,0.903999984264374,NA
2021-11-06,Level,0.908999979496002,NA
2021-11-07,Level,0.901000022888184,NA
2021-11-08,Level,0.875999987125397,NA
2021-11-09,Level,0.870000004768372,NA
2021-11-10,Level,0.907999992370606,NA
2021-11-11,Level,0.890999972820282,NA
2021-11-12,Level,0.89300000667572,NA
2021-11-13,Level,0.915000021457672,NA
2021-11-14,Level,0.917999982833862,NA
2021-11-15,Level,0.949000000953674,NA
2021-11-16,Level,0.930000007152557,NA
2021-11-17,Level,0.853999972343445,NA
2021-11-18,Level,0.879000008106232,NA
2021-11-19,Level,0.885999977588654,NA
2021-11-20,Level,0.90200001001358,NA
2021-11-21,Level,0.879000008106232,NA
2021-11-22,Level,0.90499997138977,NA
2021-11-23,Level,0.91100001335144,NA
2021-11-24,Level,0.862999975681305,NA
2021-11-25,Level,0.879000008106232,NA
2021-11-26,Level,0.9200000166893,NA
2021-11-27,Level,0.88400000333786,NA
2021-11-28,Level,0.90499997138977,NA
2021-11-29,Level,0.897000014781952,NA
2021-11-30,Level,0.892000019550323,NA
2021-12-01,Level,0.90499997138977,NA
2021-12-02,Level,0.903999984264374,NA
2021-12-03,Level,0.864000022411346,NA
2021-12-04,Level,0.875,NA
2021-12-05,Level,0.816999971866608,NA
2021-12-06,Level,0.867999970912933,NA
2021-12-07,Level,0.828000009059906,NA
2021-12-08,Level,0.860000014305115,NA
2021-12-09,Level,0.859000027179718,NA
2021-12-10,Level,0.819000005722046,NA
2021-12-11,Level,0.850000023841858,NA
2021-12-12,Level,0.843999981880188,NA
2021-12-13,Level,0.850000023841858,NA
2021-12-14,Level,0.855000019073486,NA
2021-12-15,Level,0.819999992847443,NA
2021-12-16,Level,0.814000010490417,NA
2021-12-17,Level,0.82700002193450906,NA
2021-12-18,Level,0.822000026702881,NA
2021-12-19,Level,0.815999984741211,NA
2021-12-20,Level,0.801999986171722,NA
2021-12-21,Level,0.796000003814697,NA
2021-12-22,Level,0.806999981403351,NA
2021-12-23,Level,0.795000016689301,NA
2021-12-24,Level,0.800000011920929,NA
2021-12-25,Level,0.804000020027161,NA
2021-12-26,Level,0.800000011920929,NA
2021-12-27,Level,0.799000024795532,NA
2021-12-28,Level,0.808000028133392,NA
2021-12-29,Level,0.796999990940094,NA
2021-12-30,Level,0.795000016689301,NA
2021-12-31,Level,0.782999992370605,NA
2022-01-01,Level,0.759999990463257,NA
2022-01-02,Level,0.772000014781952,NA
2022-01-03,Level,0.851000010967255,NA
2022-01-04,Level,0.833000004291534,NA
2022-01-05,Level,0.806999981403351,NA
2022-01-06,Level,0.788999974727631,NA
2022-01-07,Level,0.77700001001358,NA
2022-01-08,Level,0.767000019550323,NA
2022-01-09,Level,0.767000019550323,NA
2022-01-10,Level,0.746999979019165,NA
2022-01-11,Level,0.739000022411346,NA
2022-01-12,Level,0.736000001430511,NA
2022-01-13,Level,0.730000019073486,NA
2022-01-14,Level,0.721000015735626,NA
2022-01-15,Level,0.716000020503998,NA
2022-01-16,Level,0.717000007629395,NA
2022-01-17,Level,0.720000028610229,NA
2022-01-18,Level,0.712999999523163,NA
2022-01-19,Level,0.712999999523163,NA
2022-01-20,Level,0.712000012397766,NA
2022-01-21,Level,0.705999970436096,NA
2022-01-22,Level,0.700999975204468,NA
2022-01-23,Level,0.699999988079071,NA
2022-01-24,Level,0.695999979972839,NA
2022-01-25,Level,0.689999997615814,NA
2022-01-26,Level,0.681999981403351,NA
2022-01-27,Level,0.675000011920929,NA
2022-01-28,Level,0.667999982833862,NA
2022-01-29,Level,0.654999971389771,NA
2022-01-30,Level,0.652999997138977,NA
2022-01-31,Level,0.648000001907349,NA
2022-02-01,Level,0.64300000667572,NA
2022-02-02,Level,0.642000019550323,NA
2022-02-03,Level,0.642000019550323,NA
2022-02-04,Level,0.630999982357025,NA
2022-02-05,Level,0.625999987125397,NA
2022-02-06,Level,0.620000004768372,NA
2022-02-07,Level,0.614000022411346,NA
2022-02-08,Level,0.609000027179718,NA
2022-02-09,Level,0.60699999332428,NA
2022-02-10,Level,0.610000014305115,NA
2022-02-11,Level,0.607999980449677,NA
2022-02-12,Level,0.602999985218048,NA
2022-02-13,Level,0.600000023841858,NA
2022-02-14,Level,0.605000019073486,NA
2022-02-15,Level,0.600000023841858,NA
2022-02-16,Level,0.591000020503998,NA
2022-02-17,Level,0.587999999523163,NA
2022-02-18,Level,0.579999983310699,NA
2022-02-19,Level,0.578999996185303,NA
2022-02-20,Level,0.578000009059906,NA
2022-02-21,Level,0.574999988079071,NA
2022-02-22,Level,0.564999997615814,NA
2022-02-23,Level,0.561999976634979,NA
2022-02-24,Level,0.564000010490417,NA
2022-02-25,Level,0.560999989509583,NA
2022-02-26,Level,0.561999976634979,NA
2022-02-27,Level,0.565999984741211,NA
2022-02-28,Level,0.568000018596649,NA
2022-03-01,Level,0.566999971866608,NA
2022-03-02,Level,0.569000005722046,NA
2022-03-03,Level,0.565999984741211,NA
2022-03-04,Level,0.564000010490417,NA
2022-03-05,Level,0.560999989509583,NA
2022-03-06,Level,0.556999981403351,NA
2022-03-07,Level,0.558000028133392,NA
2022-03-08,Level,0.555000007152557,NA
2022-03-09,Level,0.549000024795532,NA
2022-03-10,Level,0.546000003814697,NA
2022-03-11,Level,0.537999987602234,NA
2022-03-12,Level,0.542999982833862,NA
2022-03-13,Level,0.542999982833862,NA
2022-03-14,Level,0.537999987602234,NA
2022-03-15,Level,0.53600001335144,NA
2022-03-16,Level,0.535000026226044,NA
2022-03-17,Level,0.532000005245209,NA
2022-03-18,Level,0.533999979496002,NA
2022-03-19,Level,0.535000026226044,NA
2022-03-20,Level,0.529999971389771,NA
2022-03-21,Level,0.532999992370605,NA
2022-03-22,Level,0.533999979496002,NA
2022-03-23,Level,0.547999978065491,NA
2022-03-24,Level,0.545000016689301,NA
2022-03-25,Level,0.550999999046326,NA
2022-03-26,Level,0.552999973297119,NA
2022-03-27,Level,0.554000020027161,NA
2022-03-28,Level,0.555000007152557,NA
2022-03-29,Level,0.554000020027161,NA
2022-03-30,Level,0.558000028133392,NA
2022-03-31,Level,0.558000028133392,NA
2022-04-01,Level,0.550999999046326,NA
2022-04-02,Level,0.563000023365021,NA
2022-04-03,Level,0.569999992847443,NA
2022-04-04,Level,0.569999992847443,NA
2022-04-05,Level,0.574000000953674,NA
2022-04-06,Level,0.568000018596649,NA
2022-04-07,Level,0.58899998664856,NA
2022-04-08,Level,0.601999998092651,NA
2022-04-09,Level,0.593999981880188,NA
2022-04-10,Level,0.616999983787537,NA
2022-04-11,Level,0.63400000333786,NA
2022-04-12,Level,0.638000011444092,NA
2022-04-13,Level,0.625999987125397,NA
2022-04-14,Level,0.638999998569489,NA
2022-04-15,Level,0.626999974250793,NA
2022-04-16,Level,0.633000016212463,NA
2022-04-17,Level,0.638999998569489,NA
2022-04-18,Level,0.657000005245209,NA
2022-04-19,Level,0.66100001335144,NA
2022-04-20,Level,0.663999974727631,NA
2022-04-21,Level,0.670000016689301,NA
2022-04-22,Level,0.672999978065491,NA
2022-04-23,Level,0.676999986171722,NA
2022-04-24,Level,0.688000023365021,NA
2022-04-25,Level,0.714999973773956,NA
2022-04-26,Level,0.737999975681305,NA
2022-04-27,Level,0.757000029087067,NA
2022-04-28,Level,0.773000001907349,NA
2022-04-29,Level,0.788999974727631,NA
2022-04-30,Level,0.813000023365021,NA
2022-05-01,Level,0.825999975204468,NA
2022-05-02,Level,0.870000004768372,NA
2022-05-03,Level,0.888999998569489,NA
2022-05-04,Level,0.926999986171722,NA
2022-05-05,Level,0.96399998664856,NA
2022-05-06,Level,1.00899994373322,NA
2022-05-07,Level,1.04200005531311,NA
2022-05-08,Level,1.08000004291534,NA
2022-05-09,Level,1.11000001430511,NA
2022-05-10,Level,1.14400005340576,NA
2022-05-11,Level,1.17400002479553,NA
2022-05-12,Level,1.21399998664856,NA
2022-05-13,Level,1.25399994850159,NA
2022-05-14,Level,1.28699994087219,NA
2022-05-15,Level,1.31299996376038,NA
2022-05-16,Level,1.36099994182587,NA
2022-05-17,Level,1.38699996471405,NA
2022-05-18,Level,1.41499996185303,NA
2022-05-19,Level,1.46099996566772,NA
2022-05-20,Level,1.49100005626678,NA
2022-05-21,Level,1.51900005340576,NA
2022-05-22,Level,1.55099999904633,NA
2022-05-23,Level,1.58200001716614,NA
2022-05-24,Level,1.60899996757507,NA
2022-05-25,Level,1.63999998569489,NA
2022-05-26,Level,1.66700005531311,NA
2022-05-27,Level,1.69799995422363,NA
2022-05-28,Level,1.73800003528595,NA
2022-05-29,Level,1.77499997615814,NA
2022-05-30,Level,1.80900001525879,NA
2022-05-31,Level,1.83500003814697,NA
2022-06-01,Level,1.86300003528595,NA
2022-06-02,Level,1.89199995994568,NA
2022-06-03,Level,1.91799998283386,NA
2022-06-04,Level,1.9539999961853,NA
2022-06-05,Level,1.98699998855591,NA
2022-06-06,Level,2.03200006484985,NA
2022-06-07,Level,2.05900001525879,NA
2022-06-08,Level,2.09100008010864,NA
2022-06-09,Level,2.12299990653992,NA
2022-06-10,Level,2.16599988937378,NA
2022-06-11,Level,2.21099996566772,NA
2022-06-12,Level,2.25099992752075,NA
2022-06-13,Level,2.29299998283386,NA
2022-06-14,Level,2.33200001716614,NA
2022-06-15,Level,2.35899996757507,NA
2022-06-16,Level,2.39400005340576,NA
2022-06-17,Level,2.4539999961853,NA
2022-06-18,Level,2.49200010299683,NA
2022-06-19,Level,2.53099989891052,NA
2022-06-20,Level,2.56500005722046,NA
2022-06-21,Level,2.59500002861023,NA
2022-06-22,Level,2.64299988746643,NA
2022-06-23,Level,2.66700005531311,NA
2022-06-24,Level,2.69000005722046,NA
2022-06-25,Level,2.71199989318848,NA
2022-06-26,Level,2.73699998855591,NA
2022-06-27,Level,2.75500011444092,NA
2022-06-28,Level,2.79299998283386,NA
2022-06-29,Level,2.82500004768372,NA
2022-06-30,Level,2.82999992370605,NA
2022-07-01,Level,2.84400010108948,NA
2022-07-02,Level,2.86100006103516,NA
2022-07-03,Level,2.86700010299683,NA
2022-07-04,Level,2.86500000953674,NA
2022-07-05,Level,2.87599992752075,NA
2022-07-06,Level,2.88100004196167,NA
2022-07-07,Level,2.88599991798401,NA
2022-07-08,Level,2.89800000190735,NA
2022-07-09,Level,2.8989999294281,NA
2022-07-10,Level,2.8840000629425,NA
2022-07-11,Level,2.88000011444092,NA
2022-07-12,Level,2.89100003242493,NA
2022-07-13,Level,2.87899994850159,NA
2022-07-14,Level,2.86100006103516,NA
2022-07-15,Level,2.8529999256134,NA
2022-07-16,Level,2.85999989509583,NA
2022-07-17,Level,2.85599994659424,NA
2022-07-18,Level,2.84400010108948,NA
2022-07-19,Level,2.83500003814697,NA
2022-07-20,Level,2.80599999427795,NA
2022-07-21,Level,2.7960000038147,NA
2022-07-22,Level,2.77600002288818,NA
2022-07-23,Level,2.76300001144409,NA
2022-07-24,Level,2.74799990653992,NA
2022-07-25,Level,2.7260000705719,NA
2022-07-26,Level,2.70600008964539,NA
2022-07-27,Level,2.68799996376038,NA
2022-07-28,Level,2.67000007629395,NA
2022-07-29,Level,2.65100002288818,NA
2022-07-30,Level,2.63100004196167,NA
2022-07-31,Level,2.60999989509583,NA
2022-08-01,Level,2.6029999256134,NA
2022-08-02,Level,2.55900001525879,NA
2022-08-03,Level,2.53200006484985,NA
2022-08-04,Level,2.51500010490417,NA
2022-08-05,Level,2.48900008201599,NA
2022-08-06,Level,2.47300004959106,NA
2022-08-07,Level,2.44799995422363,NA
2022-08-08,Level,2.42400002479553,NA
2022-08-09,Level,2.38800001144409,NA
2022-08-10,Level,2.36700010299683,NA
2022-08-11,Level,2.34200000762939,NA
2022-08-12,Level,2.31900000572205,NA
2022-08-13,Level,2.30599999427795,NA
2022-08-14,Level,2.27500009536743,NA
2022-08-15,Level,2.24900007247925,NA
2022-08-16,Level,2.2260000705719,NA
2022-08-17,Level,2.2039999961853,NA
2022-08-18,Level,2.18199992179871,NA
2022-08-19,Level,2.16300010681152,NA
2022-08-20,Level,2.13499999046326,NA
2022-08-21,Level,2.11199998855591,NA
2022-08-22,Level,2.08999991416931,NA
2022-08-23,Level,2.06800007820129,NA
2022-08-24,Level,2.0460000038147,NA
2022-08-25,Level,2.02099990844727,NA
2022-08-26,Level,2.01600003242493,NA
2022-08-27,Level,1.99500000476837,NA
2022-08-28,Level,1.92799997329712,NA
2022-08-29,Level,1.91499996185303,NA
2022-08-30,Level,1.90299999713898,NA
2022-08-31,Level,1.88499999046326,NA
2022-09-01,Level,1.86000001430511,NA
2022-09-02,Level,1.83500003814697,NA
2022-09-03,Level,1.81500005722046,NA
2022-09-04,Level,1.79200005531311,NA
2022-09-05,Level,1.77900004386902,NA
2022-09-06,Level,1.7389999628067,NA
2022-09-07,Level,1.73500001430511,NA
2022-09-08,Level,1.72399997711182,NA
2022-09-09,Level,1.67400002479553,NA
2022-09-10,Level,1.65499997138977,NA
2022-09-11,Level,1.63900005817413,NA
2022-09-12,Level,1.61800003051758,NA
2022-09-13,Level,1.60000002384186,NA
2022-09-14,Level,1.57500004768372,NA
2022-09-15,Level,1.557000041008,NA
2022-09-16,Level,1.5460000038147,NA
2022-09-17,Level,1.52199995517731,NA
2022-09-18,Level,1.49800002574921,NA
2022-09-19,Level,1.48099994659424,NA
2022-09-20,Level,1.45099997520447,NA
2022-09-21,Level,1.43799996376038,NA
2022-09-22,Level,1.42700004577637,NA
2022-09-23,Level,1.40799999237061,NA
2022-09-24,Level,1.37699997425079,NA
2022-09-25,Level,1.36000001430511,NA
2022-09-26,Level,1.35000002384186,NA
2022-09-27,Level,1.33399999141693,NA
2022-09-28,Level,1.3289999961853,NA
2022-09-29,Level,1.30999994277954,NA
2022-09-30,Level,1.28400003910065,NA
2022-10-01,Level,1.26300001144409,NA
2022-10-02,Level,1.25999999046326,NA
2022-10-03,Level,1.24000000953674,NA
2022-10-04,Level,1.22699999809265,NA
2022-10-05,Level,1.21099996566772,NA
2022-10-06,Level,1.192999958992,NA
2022-10-07,Level,1.17700004577637,NA
2022-10-08,Level,1.1599999666214,NA
2022-10-09,Level,1.14400005340576,NA
2022-10-10,Level,1.20700001716614,NA
2022-10-11,Level,1.13300001621246,NA
2022-10-12,Level,1.08599996566772,NA
2022-10-13,Level,1.06400001049042,NA
2022-10-14,Level,1.05799996852875,NA
2022-10-15,Level,1.03900003433228,NA
2022-10-16,Level,1.02499997615814,NA
2022-10-17,Level,1.01400005817413,NA
2022-10-18,Level,0.995999991893768,NA
2022-10-19,Level,0.986000001430512,NA
2022-10-20,Level,1.00300002098083,NA
2022-10-21,Level,0.961000025272369,NA
2022-10-22,Level,0.941999971866608,NA
2022-10-23,Level,0.879000008106232,NA
2022-10-24,Level,0.896000027656555,NA
2022-10-25,Level,0.862999975681305,NA
2022-10-26,Level,0.824999988079071,NA
2022-10-27,Level,0.84799998998642,NA
2022-10-28,Level,0.824999988079071,NA
2022-10-29,Level,0.801999986171722,NA
2022-10-30,Level,0.823000013828278,NA
2022-10-31,Level,0.791000008583069,NA
2022-11-01,Level,0.779999971389771,NA
2022-11-02,Level,0.760999977588654,NA
2022-11-03,Level,0.704999983310699,NA
2022-11-04,Level,0.735000014305115,NA
2022-11-05,Level,0.74099999666214,NA
2022-11-06,Level,0.736999988555908,NA
2022-11-07,Level,0.695999979972839,NA
2022-11-08,Level,0.635999977588654,NA
2022-11-09,Level,0.646000027656555,NA
2022-11-10,Level,0.637000024318695,NA
2022-11-11,Level,0.639999985694885,NA
2022-11-12,Level,0.637000024318695,NA
2022-11-13,Level,0.623000025749207,NA
2022-11-14,Level,0.619000017642975,NA
2022-11-15,Level,0.617999970912933,NA
2022-11-16,Level,0.60699999332428,NA
2022-11-17,Level,0.587999999523163,NA
2022-11-18,Level,0.570999979972839,NA
2022-11-19,Level,0.572000026702881,NA
2022-11-20,Level,0.568000018596649,NA
2022-11-21,Level,0.549000024795532,NA
2022-11-22,Level,0.555999994277954,NA
2022-11-23,Level,0.531000018119812,NA
2022-11-24,Level,0.540000021457672,NA
2022-11-25,Level,0.554000020027161,NA
2022-11-26,Level,0.537999987602234,NA
2022-11-27,Level,0.563000023365021,NA
2022-11-28,Level,0.518999993801117,NA
2022-11-29,Level,0.493000000715256,NA
2022-11-30,Level,0.519999980926514,NA
2022-12-01,Level,0.66100001335144,NA
2022-12-02,Level,0.712000012397766,NA
2022-12-03,Level,0.675999999046326,NA
2022-12-04,Level,0.624000012874603,NA
2022-12-05,Level,0.564000010490417,NA
2022-12-06,Level,0.535000026226044,NA
2022-12-07,Level,0.513999998569489,NA
2022-12-08,Level,0.488000005483627,NA
2022-12-09,Level,0.474999994039536,NA
2022-12-10,Level,0.479999989271164,NA
2022-12-11,Level,0.47299998998642,NA
2022-12-12,Level,0.465999990701675,NA
2022-12-13,Level,0.465000003576279,NA
2022-12-14,Level,0.458999991416931,NA
2022-12-15,Level,0.456999987363815,NA
2022-12-16,Level,0.453000009059906,NA
2022-12-17,Level,0.453999996185303,NA
2022-12-18,Level,0.456999987363815,NA
2022-12-19,Level,0.444999992847443,NA
2022-12-20,Level,0.441000014543533,NA
2022-12-21,Level,0.437000006437302,NA
2022-12-22,Level,0.433999985456467,NA
2022-12-23,Level,0.446000009775162,NA
2022-12-24,Level,0.453000009059906,NA
2022-12-25,Level,0.446999996900558,NA
2022-12-26,Level,0.446000009775162,NA
2022-12-27,Level,0.446999996900558,NA
2022-12-28,Level,0.439999997615814,NA
2022-12-29,Level,0.437999993562698,NA
2022-12-30,Level,0.43299999833107,NA
2022-12-31,Level,0.428000003099442,NA
2023-01-01,Level,0.421999990940094,NA
2023-01-02,Level,0.421000003814697,NA
2023-01-03,Level,0.419999986886978,NA
2023-01-04,Level,0.418000012636185,NA
2023-01-05,Level,0.421000003814697,NA
2023-01-06,Level,0.418000012636185,NA
2023-01-07,Level,0.416000008583069,NA
2023-01-08,Level,0.416000008583069,NA
2023-01-09,Level,0.416000008583069,NA
2023-01-10,Level,0.416000008583069,NA
2023-01-11,Level,0.41100001335144,NA
2023-01-12,Level,0.407999992370606,NA
2023-01-13,Level,0.414000004529953,NA
2023-01-14,Level,0.412999987602234,NA
2023-01-15,Level,0.41100001335144,NA
2023-01-16,Level,0.407000005245209,NA
2023-01-17,Level,0.402999997138977,NA
2023-01-18,Level,0.400999993085861,NA
2023-01-19,Level,0.395000010728836,NA
2023-01-20,Level,0.39300000667572,NA
2023-01-21,Level,0.395000010728836,NA
2023-01-22,Level,0.391999989748001,NA
2023-01-23,Level,0.391000002622604,NA
2023-01-24,Level,0.395000010728836,NA
2023-01-25,Level,0.388999998569489,NA
2023-01-26,Level,0.391000002622604,NA
2023-01-27,Level,0.391000002622604,NA
2023-01-28,Level,0.381000012159348,NA
2023-01-29,Level,0.377999991178513,NA
2023-01-30,Level,0.375,NA
2023-01-31,Level,0.377000004053116,NA
2023-02-01,Level,0.382999986410141,NA
2023-02-02,Level,0.38400000333786,NA
2023-02-03,Level,0.381999999284744,NA
2023-02-04,Level,0.38400000333786,NA
2023-02-05,Level,0.38400000333786,NA
2023-02-06,Level,0.377000004053116,NA
2023-02-07,Level,0.386000007390976,NA
2023-02-08,Level,0.379999995231628,NA
2023-02-09,Level,0.381999999284744,NA
2023-02-10,Level,0.381000012159348,NA
2023-02-11,Level,0.375,NA
2023-02-12,Level,0.372000008821487,NA
2023-02-13,Level,0.377000004053116,NA
2023-02-14,Level,0.372000008821487,NA
2023-02-15,Level,0.370999991893768,NA
2023-02-16,Level,0.372000008821487,NA
2023-02-17,Level,0.368000000715256,NA
2023-02-18,Level,0.370999991893768,NA
2023-02-19,Level,0.370999991893768,NA
2023-02-20,Level,0.386000007390976,NA
2023-02-21,Level,0.391999989748001,NA
2023-02-22,Level,0.397000014781952,NA
2023-02-23,Level,0.395000010728836,NA
2023-02-24,Level,0.368999987840652,NA
2023-02-25,Level,0.381000012159348,NA
2023-02-26,Level,0.386000007390976,NA
2023-02-27,Level,0.382999986410141,NA
2023-02-28,Level,0.38400000333786,NA
2023-03-01,Level,0.374000012874603,NA
2023-03-02,Level,0.375999987125397,NA
2023-03-03,Level,0.377999991178513,NA
2023-03-04,Level,0.381999999284744,NA
2023-03-05,Level,0.381999999284744,NA
2023-03-06,Level,0.375,NA
2023-03-07,Level,0.372000008821487,NA
2023-03-08,Level,0.375,NA
2023-03-09,Level,0.368999987840652,NA
2023-03-10,Level,0.370999991893768,NA
2023-03-11,Level,0.368000000715256,NA
2023-03-12,Level,0.36599999666214,NA
2023-03-13,Level,0.363999992609024,NA
2023-03-14,Level,0.363000005483627,NA
2023-03-15,Level,0.358000010251999,NA
2023-03-16,Level,0.356000006198883,NA
2023-03-17,Level,0.358000010251999,NA
2023-03-18,Level,0.356000006198883,NA
2023-03-19,Level,0.35699999332428,NA
2023-03-20,Level,0.354999989271164,NA
2023-03-21,Level,0.351999998092651,NA
2023-03-22,Level,0.349000006914139,NA
2023-03-23,Level,0.349000006914139,NA
2023-03-24,Level,0.352999985218048,NA
2023-03-25,Level,0.352999985218048,NA
2023-03-26,Level,0.354000002145767,NA
2023-03-27,Level,0.349999994039536,NA
2023-03-28,Level,0.34799998998642,NA
2023-03-29,Level,0.347000002861023,NA
2023-03-30,Level,0.34400001168251,NA
2023-03-31,Level,0.342000007629395,NA
2023-04-01,Level,0.342999994754791,NA
2023-04-02,Level,0.34400001168251,NA
2023-04-03,Level,0.342999994754791,NA
2023-04-04,Level,0.340999990701675,NA
2023-04-05,Level,0.337999999523163,NA
2023-04-06,Level,0.337000012397766,NA
2023-04-07,Level,0.335999995470047,NA
2023-04-08,Level,0.33500000834465,NA
2023-04-09,Level,0.335999995470047,NA
2023-04-10,Level,0.340999990701675,NA
2023-04-11,Level,0.351000010967255,NA
2023-04-12,Level,0.352999985218048,NA
2023-04-13,Level,0.351999998092651,NA
2023-04-14,Level,0.352999985218048,NA
2023-04-15,Level,0.352999985218048,NA
2023-04-16,Level,0.361000001430511,NA
2023-04-17,Level,0.367000013589859,NA
2023-04-18,Level,0.370000004768372,NA
2023-04-19,Level,0.379999995231628,NA
2023-04-20,Level,0.384999990463257,NA
2023-04-21,Level,0.400000005960464,NA
2023-04-22,Level,0.409999996423721,NA
2023-04-23,Level,0.43299999833107,NA
2023-04-24,Level,0.449999988079071,NA
